img_name,split
P03_02_299,train
P04_01_211,train
P04_01_2682,train
P01_02_162,train
P04_01_1044,train
P04_05_458,train
P04_05_2417,train
P02_05_2402,train
P01_02_3157,train
P02_02_2753,train
P05_05_222,train
P03_03_376,train
P04_05_2469,train
P02_03_2637,train
P01_02_2461,train
P02_05_1838,train
P03_02_1165,train
P05_03_1144,train
P04_01_423,train
P01_01_1990,train
P01_02_833,train
P02_06_2499,train
P04_05_1412,train
P02_05_1214,train
P03_02_898,train
P01_01_1465,train
P01_01_2578,train
P01_02_1315,train
P05_02_430,train
P02_05_2799,train
P04_05_323,train
P02_06_633,train
P01_02_1996,train
P01_01_1960,train
P04_01_1349,train
P02_06_295,train
P02_02_2091,train
P03_01_1583,train
P04_05_49,train
P03_03_193,train
P03_03_905,train
P01_01_1597,train
P04_05_721,train
P02_06_1275,train
P02_05_908,train
P05_05_464,train
P05_02_1488,train
P04_01_2141,train
P01_01_2527,train
P02_05_1671,train
P03_01_2300,train
P04_05_650,train
P04_01_1678,train
P03_03_431,train
P04_01_2595,train
P01_01_1535,train
P03_03_21,train
P01_02_1683,train
P01_02_682,train
P05_05_470,train
P01_01_3688,train
P04_03_926,train
P02_06_1229,train
P02_02_2974,train
P01_02_499,train
P02_02_1863,train
P03_01_466,train
P04_01_686,train
P02_02_1827,train
P05_02_452,train
P02_06_1123,train
P03_03_1912,train
P04_01_1648,train
P05_05_319,train
P02_07_423,train
P05_02_788,train
P03_01_523,train
P03_02_1680,train
P02_02_206,train
P01_02_1980,train
P03_02_1647,train
P02_05_943,train
P05_05_445,train
P04_01_2680,train
P05_03_997,train
P05_03_1362,train
P01_01_766,train
P05_05_862,train
P03_01_1826,train
P01_01_2547,train
P05_02_972,train
P01_01_659,train
P02_07_700,train
P02_06_2973,train
P03_02_1586,train
P02_06_3439,train
P05_02_792,train
P01_01_904,train
P05_05_1066,train
P02_05_1952,train
P02_06_1373,train
P02_02_1384,train
P04_05_1643,train
P02_05_1826,train
P03_01_690,train
P03_02_1442,train
P01_02_718,train
P01_02_2994,train
P01_02_843,train
P04_01_1106,train
P02_05_1355,train
P01_02_1814,train
P01_01_500,train
P03_03_1159,train
P02_06_3647,train
P02_05_1334,train
P03_03_2232,train
P02_02_1433,train
P02_02_929,train
P04_05_639,train
P04_01_2133,train
P04_01_1850,train
P02_07_316,train
P04_01_364,train
P02_03_2240,train
P02_03_1690,train
P04_01_2628,train
P03_02_1265,train
P02_03_2606,train
P04_01_246,train
P03_03_1395,train
P04_03_204,train
P01_01_3667,train
P02_02_1536,train
P02_05_1418,train
P02_05_1590,train
P02_02_961,train
P01_02_2126,train
P04_01_2493,train
P02_02_1199,train
P03_01_1604,train
P01_02_1253,train
P02_05_1775,train
P04_05_1839,train
P05_02_1617,train
P01_02_148,train
P01_01_240,train
P02_03_2826,train
P01_01_3237,train
P01_01_3969,train
P03_01_2199,train
P01_01_43,train
P01_02_1346,train
P04_01_1246,train
P02_06_312,train
P01_01_4066,train
P04_05_1734,train
P03_02_1697,train
P03_01_1411,train
P03_01_1481,train
P01_01_3042,train
P03_01_340,train
P02_06_2261,train
P01_01_1207,train
P04_03_412,train
P05_01_649,train
P02_05_2703,train
P02_03_1165,train
P02_07_634,train
P05_01_690,train
P05_02_998,train
P02_03_749,train
P03_01_788,train
P03_01_1400,train
P02_03_1286,train
P05_01_1300,train
P04_05_1580,train
P02_03_1049,train
P05_05_280,train
P02_05_658,train
P04_03_376,train
P02_05_628,train
P02_06_3327,train
P03_02_768,train
P03_02_371,train
P01_02_118,train
P02_03_2378,train
P03_02_1271,train
P01_02_3236,train
P02_03_2225,train
P04_05_900,train
P03_02_2196,train
P02_03_1481,train
P01_02_1440,train
P02_06_3302,train
P02_06_2361,train
P04_03_266,train
P04_01_921,train
P02_07_698,train
P03_01_1212,train
P03_02_2345,train
P02_06_3453,train
P03_01_1365,train
P03_03_2291,train
P02_02_220,train
P04_01_782,train
P01_02_2470,train
P04_01_490,train
P01_01_2551,train
P05_05_241,train
P03_01_2613,train
P03_01_33,train
P01_02_1342,train
P02_06_2375,train
P03_02_1064,train
P02_03_2040,train
P04_05_1653,train
P01_02_1404,train
P04_05_508,train
P05_05_398,train
P02_06_357,train
P05_01_873,train
P02_03_485,train
P05_05_1168,train
P01_01_1959,train
P01_02_876,train
P05_03_75,train
P03_03_485,train
P04_01_1133,train
P02_03_615,train
P04_01_2715,train
P02_03_2874,train
P04_05_307,train
P05_03_1012,train
P02_06_469,train
P03_03_225,train
P01_02_2808,train
P01_02_3073,train
P03_01_96,train
P01_01_1799,train
P01_01_1868,train
P02_03_2317,train
P04_03_491,train
P01_01_2765,train
P02_03_1172,train
P02_05_1546,train
P02_06_2322,train
P04_01_223,train
P01_01_2716,train
P02_06_341,train
P02_02_2031,train
P05_05_649,train
P05_03_696,train
P05_02_1014,train
P04_05_51,train
P01_01_3462,train
P01_01_3558,train
P04_01_2604,train
P02_03_875,train
P04_01_316,train
P01_02_815,train
P02_02_1284,train
P01_01_1876,train
P01_01_3039,train
P01_01_652,train
P04_05_1058,train
P02_06_2768,train
P05_02_1023,train
P01_01_1116,train
P02_03_1771,train
P05_01_673,train
P01_01_1520,train
P02_02_2767,train
P02_03_1038,train
P02_02_3015,train
P02_06_451,train
P03_03_2134,train
P01_01_1351,train
P02_03_1944,train
P03_03_1882,train
P04_01_2213,train
P04_05_1697,train
P03_02_1755,train
P05_02_965,train
P04_03_962,train
P02_02_2075,train
P05_03_967,train
P03_01_1819,train
P03_02_2069,train
P02_02_1877,train
P02_07_557,train
P02_03_783,train
P03_02_2009,train
P04_01_1427,train
P03_03_2079,train
P01_02_141,train
P02_07_555,train
P05_01_591,train
P02_02_2583,train
P02_06_1811,train
P05_05_1040,train
P04_03_1013,train
P03_01_666,train
P03_02_1828,train
P02_03_1876,train
P03_03_158,train
P03_02_488,train
P03_02_2358,train
P03_02_1282,train
P03_02_1383,train
P03_02_1714,train
P02_05_1767,train
P05_03_178,train
P03_03_2059,train
P05_01_263,train
P01_01_3623,train
P05_01_1081,train
P05_02_27,train
P03_02_2054,train
P02_02_172,train
P05_02_1262,train
P03_01_385,train
P02_06_3816,train
P04_05_854,train
P01_02_1997,train
P03_03_1984,train
P01_02_2805,train
P03_02_1412,train
P04_01_1443,train
P02_03_2808,train
P03_03_1104,train
P03_02_459,train
P03_03_637,train
P01_02_2191,train
P05_05_382,train
P03_03_660,train
P05_03_1062,train
P01_02_529,train
P03_02_931,train
P04_01_1085,train
P05_03_708,train
P03_01_134,train
P03_01_35,train
P02_06_1973,train
P02_06_1079,train
P01_01_3383,train
P04_05_300,train
P01_01_135,train
P02_02_2761,train
P02_06_3096,train
P01_01_3878,train
P03_02_1478,train
P02_03_1216,train
P04_01_2234,train
P02_05_2078,train
P01_01_544,train
P04_03_1005,train
P04_05_1680,train
P03_03_2263,train
P03_02_1883,train
P04_01_1303,train
P05_03_746,train
P01_02_2637,train
P01_01_4039,train
P05_05_51,train
P04_05_1481,train
P02_02_895,train
P03_02_2231,train
P05_01_346,train
P01_01_2586,train
P05_02_960,train
P04_05_2299,train
P04_03_985,train
P05_02_258,train
P04_03_795,train
P04_01_1813,train
P05_02_1237,train
P02_06_3354,train
P02_02_1567,train
P02_05_808,train
P03_01_2174,train
P02_06_2502,train
P02_05_930,train
P02_06_1618,train
P02_03_959,train
P03_01_2022,train
P03_01_1010,train
P03_01_1280,train
P02_02_2087,train
P05_02_1138,train
P03_02_1814,train
P04_01_466,train
P02_02_2787,train
P04_01_222,train
P01_02_2914,train
P04_05_2039,train
P02_05_357,train
P03_03_68,train
P03_01_644,train
P02_02_2441,train
P02_06_3374,train
P03_02_925,train
P02_05_2606,train
P04_05_2339,train
P02_05_2379,train
P04_01_737,train
P05_03_423,train
P02_03_2289,train
P05_02_1112,train
P03_02_2120,train
P04_05_1918,train
P01_02_1151,train
P01_02_1454,train
P03_02_583,train
P03_03_30,train
P02_02_2578,train
P05_02_1497,train
P02_05_780,train
P05_01_721,train
P03_02_671,train
P01_01_536,train
P04_01_280,train
P02_06_3733,train
P02_02_3014,train
P01_01_2348,train
P01_01_1016,train
P01_01_605,train
P02_05_870,train
P01_01_3618,train
P05_02_1402,train
P04_01_994,train
P01_02_2239,train
P03_01_807,train
P02_03_419,train
P02_06_3101,train
P01_01_17,train
P04_03_543,train
P03_03_521,train
P05_01_661,train
P05_02_7,train
P04_05_2239,train
P03_03_1855,train
P01_01_4094,train
P03_01_1352,train
P04_01_723,train
P05_03_9,train
P01_01_519,train
P01_02_1091,train
P01_02_1510,train
P01_01_232,train
P02_05_796,train
P05_05_1108,train
P05_03_229,train
P04_01_1108,train
P04_03_1012,train
P05_03_1044,train
P05_02_153,train
P02_02_2096,train
P01_01_1329,train
P05_03_697,train
P02_05_1263,train
P05_02_360,train
P05_01_151,train
P02_05_539,train
P02_02_682,train
P02_07_396,train
P02_03_741,train
P03_02_2008,train
P04_01_878,train
P04_05_1973,train
P03_02_765,train
P03_01_2160,train
P05_05_478,train
P03_02_772,train
P01_01_913,train
P05_05_864,train
P02_03_2523,train
P01_01_264,train
P02_06_3117,train
P02_03_2906,train
P05_01_1391,train
P03_01_323,train
P05_03_220,train
P01_01_641,train
P01_01_3915,train
P05_01_736,train
P03_01_2338,train
P01_02_845,train
P03_01_2023,train
P01_01_2646,train
P02_02_2444,train
P01_01_2115,train
P03_01_787,train
P04_01_2259,train
P04_03_372,train
P05_02_610,train
P01_02_1449,train
P04_03_652,train
P02_02_2981,train
P03_02_595,train
P04_03_538,train
P02_05_1398,train
P04_01_2387,train
P05_03_1063,train
P02_02_2022,train
P01_01_3697,train
P05_05_722,train
P02_02_286,train
P05_05_935,train
P02_02_1169,train
P05_03_271,train
P03_01_2210,train
P02_05_1337,train
P02_06_1100,train
P02_06_2575,train
P04_05_1814,train
P03_01_1711,train
P01_01_2598,train
P04_01_605,train
P05_01_339,train
P05_01_1177,train
P03_03_843,train
P02_06_2883,train
P02_03_501,train
P02_05_499,train
P04_05_299,train
P01_01_2639,train
P02_06_1342,train
P04_01_1674,train
P03_03_1959,train
P03_03_174,train
P02_06_2317,train
P03_02_1415,train
P05_03_63,train
P03_01_1285,train
P01_02_868,train
P03_02_701,train
P03_01_1745,train
P03_03_3,train
P03_01_2310,train
P02_06_2581,train
P04_05_1609,train
P04_03_805,train
P03_01_1251,train
P02_05_2208,train
P02_07_567,train
P04_05_1853,train
P05_01_307,train
P02_06_1139,train
P03_03_988,train
P05_05_63,train
P03_02_307,train
P03_02_1215,train
P01_01_3970,train
P01_01_1338,train
P02_03_904,train
P02_06_1903,train
P04_03_855,train
P02_05_1366,train
P01_01_72,train
P02_06_2829,train
P03_02_977,train
P05_01_270,train
P02_06_1256,train
P04_01_1309,train
P01_02_2648,train
P03_01_2226,train
P05_02_473,train
P03_03_1304,train
P05_05_561,train
P04_03_502,train
P02_05_466,train
P01_02_1780,train
P02_06_1654,train
P02_05_1942,train
P01_01_2490,train
P01_01_1189,train
P04_01_1470,train
P04_05_1038,train
P05_02_1606,train
P03_02_2197,train
P01_01_2090,train
P03_02_654,train
P02_06_3823,train
P04_01_2439,train
P02_02_2432,train
P03_01_2561,train
P03_02_1001,train
P02_06_3645,train
P02_06_1380,train
P02_06_1838,train
P01_01_1710,train
P02_07_565,train
P04_05_470,train
P04_05_1290,train
P05_03_613,train
P02_07_541,train
P02_02_521,train
P05_05_933,train
P05_05_531,train
P01_02_1306,train
P03_03_1373,train
P02_02_696,train
P01_01_317,train
P03_03_1918,train
P05_03_28,train
P04_05_1604,train
P01_01_1749,train
P02_02_3066,train
P04_01_1109,train
P03_03_1850,train
P02_02_646,train
P02_03_1132,train
P05_05_120,train
P02_05_2275,train
P02_05_748,train
P05_02_337,train
P02_05_590,train
P01_01_2096,train
P02_05_368,train
P02_03_1279,train
P03_01_1539,train
P03_03_1877,train
P02_03_732,train
P05_05_1172,train
P03_01_2412,train
P01_02_2306,train
P02_05_1391,train
P01_02_1381,train
P02_06_2863,train
P02_03_2048,train
P02_02_968,train
P01_01_3269,train
P02_06_1825,train
P03_03_1428,train
P03_03_377,train
P05_05_1059,train
P03_01_975,train
P02_02_1139,train
P03_02_985,train
P04_01_2390,train
P01_02_1562,train
P03_02_106,train
P01_02_1200,train
P04_01_2455,train
P04_03_300,train
P04_05_2212,train
P03_03_1743,train
P02_06_2267,train
P02_02_1321,train
P04_01_1102,train
P01_02_3065,train
P05_01_753,train
P03_01_2560,train
P02_02_278,train
P05_05_85,train
P03_02_1642,train
P04_03_276,train
P05_03_457,train
P04_05_477,train
P02_03_2458,train
P03_02_170,train
P02_06_2728,train
P04_01_631,train
P02_05_375,train
P05_02_171,train
P02_02_1316,train
P04_01_421,train
P02_06_496,train
P02_03_1922,train
P01_02_492,train
P02_03_2459,train
P02_03_598,train
P03_02_267,train
P01_01_2245,train
P05_03_1363,train
P03_02_425,train
P01_01_1498,train
P03_01_293,train
P02_07_662,train
P01_01_3792,train
P04_01_1898,train
P01_01_3963,train
P02_03_1252,train
P02_02_316,train
P03_01_1575,train
P02_02_1516,train
P01_01_218,train
P04_01_389,train
P04_05_1148,train
P04_01_1420,train
P02_03_467,train
P02_02_1129,train
P05_03_1052,train
P02_06_2515,train
P02_03_603,train
P02_02_922,train
P01_02_1823,train
P04_01_2279,train
P04_05_1522,train
P05_02_113,train
P01_02_2005,train
P03_01_2654,train
P04_05_2133,train
P04_05_1185,train
P05_02_1365,train
P04_01_1581,train
P03_01_1892,train
P05_05_991,train
P01_01_267,train
P05_02_1407,train
P04_05_1943,train
P01_02_130,train
P02_03_2062,train
P01_01_3487,train
P01_01_2385,train
P04_03_213,train
P01_02_86,train
P03_02_2366,train
P03_01_724,train
P02_02_2105,train
P03_03_243,train
P02_06_1594,train
P04_05_2208,train
P03_02_965,train
P03_02_2239,train
P04_01_1684,train
P04_01_477,train
P04_01_1977,train
P04_01_495,train
P02_02_666,train
P04_01_2199,train
P04_05_2349,train
P05_01_746,train
P05_03_1372,train
P03_03_1490,train
P02_02_2466,train
P01_01_653,train
P02_05_939,train
P03_01_161,train
P01_02_1448,train
P01_02_2055,train
P04_01_215,train
P02_03_791,train
P05_03_602,train
P01_01_1262,train
P02_02_1952,train
P03_03_2365,train
P02_05_868,train
P02_02_3123,train
P02_05_1582,train
P02_05_1201,train
P04_01_277,train
P05_02_1331,train
P03_02_1418,train
P02_02_3096,train
P01_01_2561,train
P01_02_2894,train
P03_02_1802,train
P01_01_1502,train
P02_06_3107,train
P04_05_1173,train
P01_01_4016,train
P02_03_912,train
P02_02_545,train
P02_02_919,train
P02_02_1996,train
P04_05_1518,train
P02_03_1041,train
P05_01_292,train
P03_02_424,train
P05_05_1075,train
P01_01_105,train
P03_02_1696,train
P04_05_2204,train
P02_06_2921,train
P04_01_1407,train
P04_01_747,train
P03_02_1981,train
P01_01_3888,train
P05_01_775,train
P05_03_1250,train
P03_01_2096,train
P03_02_2392,train
P01_01_3257,train
P02_03_1150,train
P03_01_1456,train
P05_05_599,train
P03_03_1871,train
P04_05_2287,train
P03_02_557,train
P05_03_740,train
P04_05_774,train
P02_05_1237,train
P03_02_1702,train
P02_06_662,train
P02_03_1900,train
P02_06_1025,train
P03_01_827,train
P03_01_820,train
P04_01_575,train
P05_02_1093,train
P01_02_2652,train
P05_01_639,train
P01_02_2621,train
P03_02_2193,train
P03_03_1712,train
P03_01_503,train
P04_01_1338,train
P04_01_32,train
P05_02_1256,train
P03_02_1774,train
P05_05_94,train
P03_03_86,train
P01_01_2863,train
P02_05_1622,train
P02_06_2634,train
P01_02_2499,train
P05_05_1160,train
P02_05_809,train
P03_01_1040,train
P01_01_420,train
P05_02_316,train
P05_03_11,train
P02_07_173,train
P04_05_2259,train
P04_05_1687,train
P04_01_101,train
P03_02_558,train
P03_03_578,train
P02_07_247,train
P03_03_783,train
P04_05_321,train
P03_01_1300,train
P03_03_2240,train
P01_01_663,train
P01_01_3934,train
P02_02_527,train
P04_05_324,train
P02_02_210,train
P02_03_2542,train
P04_01_730,train
P01_01_3580,train
P01_01_2097,train
P04_05_994,train
P01_02_1636,train
P03_03_804,train
P02_05_739,train
P04_05_1335,train
P01_02_2735,train
P04_01_488,train
P02_05_2284,train
P02_06_3027,train
P01_02_1690,train
P01_02_1337,train
P01_01_2502,train
P04_05_789,train
P04_03_861,train
P05_01_1038,train
P01_01_909,train
P05_02_675,train
P03_03_2236,train
P05_03_314,train
P02_03_1479,train
P03_03_28,train
P04_01_732,train
P05_01_1136,train
P02_05_1437,train
P04_05_1019,train
P05_02_1218,train
P02_03_1963,train
P05_01_986,train
P02_03_2011,train
P02_05_779,train
P03_03_96,train
P02_02_678,train
P04_05_469,train
P02_05_2759,train
P02_05_1644,train
P04_03_632,train
P01_02_1143,train
P02_03_1302,train
P05_02_233,train
P03_03_490,train
P01_02_2225,train
P01_01_1770,train
P04_05_952,train
P01_02_2633,train
P03_02_2214,train
P04_01_1973,train
P02_02_1541,train
P01_01_1533,train
P05_05_434,train
P02_02_2775,train
P03_03_863,train
P02_02_3178,train
P02_03_2904,train
P02_03_1068,train
P02_06_2009,train
P05_01_848,train
P01_01_2754,train
P02_02_3118,train
P05_01_640,train
P05_02_181,train
P04_03_588,train
P02_02_1573,train
P05_05_795,train
P04_01_2811,train
P02_06_2583,train
P02_02_1500,train
P01_01_326,train
P01_02_382,train
P01_02_2261,train
P02_02_1205,train
P02_02_1528,train
P03_03_1295,train
P02_03_405,train
P01_02_1489,train
P04_01_886,train
P01_01_3007,train
P04_01_579,train
P02_06_3362,train
P04_01_1576,train
P04_01_1002,train
P03_01_1670,train
P02_06_684,train
P04_01_1604,train
P02_06_2866,train
P02_05_1410,train
P03_03_1073,train
P05_02_869,train
P02_02_334,train
P04_01_1690,train
P05_01_181,train
P05_01_1362,train
P04_05_2254,train
P04_05_2110,train
P03_02_2036,train
P01_02_214,train
P02_05_692,train
P03_03_546,train
P03_02_1280,train
P02_06_3298,train
P02_05_2239,train
P02_02_1171,train
P05_02_362,train
P02_02_2979,train
P01_01_2393,train
P03_01_152,train
P03_03_265,train
P02_06_2639,train
P05_01_681,train
P02_03_2863,train
P03_03_1932,train
P05_03_820,train
P01_02_1844,train
P03_01_1179,train
P01_01_3925,train
P02_03_43,train
P03_02_458,train
P01_01_1652,train
P02_06_649,train
P02_06_2410,train
P02_02_313,train
P04_05_1813,train
P04_01_1710,train
P02_02_1864,train
P04_05_2173,train
P03_03_2153,train
P01_01_1296,train
P01_02_648,train
P02_06_1288,train
P03_03_1522,train
P04_01_1672,train
P01_01_1188,train
P05_05_418,train
P01_01_3034,train
P01_02_2968,train
P02_06_3255,train
P03_01_2214,train
P02_03_724,train
P01_01_448,train
P01_01_2292,train
P02_03_2547,train
P03_01_786,train
P02_06_987,train
P03_01_395,train
P02_05_664,train
P03_03_2126,train
P01_02_1571,train
P02_02_611,train
P02_06_966,train
P05_02_13,train
P05_01_291,train
P01_02_3086,train
P02_02_697,train
P03_01_380,train
P04_03_592,train
P01_01_1826,train
P03_03_799,train
P02_05_1740,train
P02_07_300,train
P01_02_164,train
P01_01_1734,train
P02_06_380,train
P02_03_2910,train
P05_02_857,train
P04_01_1208,train
P02_03_1218,train
P01_01_1405,train
P02_02_360,train
P03_01_882,train
P02_03_1170,train
P01_01_4117,train
P05_03_1232,train
P05_03_67,train
P03_01_1189,train
P05_03_974,train
P04_05_835,train
P05_02_919,train
P01_01_1844,train
P01_01_3463,train
P04_01_2487,train
P02_05_1274,train
P01_02_1034,train
P05_01_795,train
P03_03_296,train
P05_01_761,train
P02_02_2779,train
P01_01_923,train
P03_01_1872,train
P05_03_1035,train
P03_03_765,train
P02_02_1912,train
P02_02_1822,train
P01_02_2986,train
P02_06_2280,train
P01_02_2475,train
P01_01_569,train
P03_03_189,train
P02_02_283,train
P01_01_858,train
P04_03_265,train
P04_03_405,train
P04_05_394,train
P01_02_1928,train
P05_01_1143,train
P03_01_1609,train
P02_07_734,train
P02_03_2064,train
P03_02_1109,train
P01_01_3033,train
P05_02_1590,train
P04_05_2108,train
P05_02_146,train
P03_03_1230,train
P03_02_2112,train
P05_01_238,train
P02_05_613,train
P01_01_26,train
P01_01_3296,train
P05_05_927,train
P01_01_3415,train
P01_01_1934,train
P02_05_1170,train
P03_01_2018,train
P04_01_1535,train
P03_01_1095,train
P01_01_3770,train
P03_02_2246,train
P02_02_1208,train
P04_05_1401,train
P03_01_1898,train
P02_02_1442,train
P02_03_421,train
P03_01_1887,train
P05_03_952,train
P03_03_746,train
P02_06_3402,train
P01_01_2311,train
P02_06_3385,train
P02_06_2899,train
P05_02_1250,train
P04_05_2081,train
P03_02_2360,train
P04_01_2311,train
P04_05_974,train
P02_02_162,train
P01_02_983,train
P01_01_2713,train
P04_01_677,train
P05_03_919,train
P05_05_343,train
P04_01_1908,train
P04_03_736,train
P02_03_2059,train
P03_03_1191,train
P02_05_982,train
P04_01_363,train
P01_02_2513,train
P04_01_1484,train
P01_01_282,train
P02_06_2681,train
P05_02_1235,train
P02_02_3000,train
